artist_count,streams,bpm,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%,key_A,key_A#,key_B,key_C#,key_D,key_D#,key_E,key_F,key_F#,key_G,key_G#,mode_Major,mode_Minor,main_artist,clusters
0.0,0.3555321923733079,0.375886524822695,0.6575342465753424,0.6559139784946237,0.6704545454545454,0.0618556701030927,0.0,0.0,0.0806451612903225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.593886462882096,0
0.0,0.1046380259880514,0.4609929078014184,0.3835616438356163,0.3010752688172043,0.3863636363636363,0.8556701030927835,0.0,0.0638297872340425,0.0161290322580645,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2008733624454148,20
0.0,0.6785255939698066,0.7730496453900709,0.3972602739726027,0.6666666666666667,0.7272727272727273,0.3505154639175257,0.0,0.2978723404255319,0.064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.316593886462882,1
0.0,0.3140185496840115,0.1702127659574468,0.5616438356164384,0.4193548387096774,0.7272727272727273,0.0515463917525773,0.1868131868131868,0.1382978723404255,0.032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7663755458515283,7
0.0,0.1341272591512644,0.3900709219858156,0.7534246575342465,0.7741935483870969,0.5681818181818182,0.4432989690721649,0.0,0.3297872340425531,0.0161290322580645,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2641921397379912,9
0.0,0.0082464927236253,0.0921985815602837,0.2876712328767123,0.1075268817204301,0.0,0.9896907216494846,0.0,0.0744680851063829,0.0161290322580645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0982532751091703,0
0.1428571428571428,0.0905046485595556,0.2482269503546099,0.8630136986301369,0.6774193548387097,0.6477272727272727,0.1443298969072164,0.0,0.0957446808510638,0.2258064516129032,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2620087336244541,0
0.0,0.0981040876438958,0.3900709219858156,0.547945205479452,0.3440860215053763,0.7272727272727273,0.0,0.0,0.351063829787234,0.032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.37117903930131,5
0.2857142857142857,0.0233381731212708,0.5319148936170213,0.5753424657534247,0.89247311827957,0.7386363636363636,0.2268041237113402,0.0,0.4148936170212766,0.032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2838427947598253,12
0.0,0.0140750544585487,0.4113475177304964,0.6301369863013699,0.838709677419355,0.7613636363636364,0.0618556701030927,0.0,0.0319148936170212,0.0161290322580645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.8646288209606986,0
0.0,0.3501785027058854,0.4964539007092198,0.3424657534246575,0.4301075268817204,0.375,0.1237113402061855,0.0219780219780219,0.0851063829787234,0.0161290322580645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0458515283842794,1
0.1428571428571428,0.0541712453005032,0.4822695035460993,0.8493150684931507,0.827956989247312,0.6590909090909091,0.268041237113402,0.0,0.0957446808510638,0.0483870967741935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1026200873362445,12
0.2857142857142857,0.0311460996385469,0.2411347517730496,0.8493150684931507,0.849462365591398,0.6704545454545454,0.0721649484536082,0.0,0.351063829787234,0.2903225806451612,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8886462882096069,14
0.0,0.0211393543344464,0.4609929078014184,0.7671232876712328,0.989247311827957,0.875,0.0927835051546391,0.0,0.0638297872340425,0.1129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2751091703056768,3
0.1428571428571428,0.2427664052453153,0.2978723404255319,0.7808219178082192,0.838709677419355,0.8068181818181819,0.4432989690721649,0.0,0.1170212765957446,0.032258064516129,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.759825327510917,0
0.1428571428571428,0.0165346402760102,0.4042553191489362,0.7945205479452055,0.7526881720430109,0.7045454545454546,0.1443298969072164,0.0,0.5638297872340425,0.032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8580786026200873,1
0.0,0.1160473938746629,0.9858156028368792,0.3972602739726027,0.5161290322580646,0.6704545454545454,0.4742268041237113,0.0,0.1276595744680851,0.032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5960698689956332,0
0.0,0.0343979201520586,0.3191489361702128,0.6027397260273972,0.7956989247311829,0.8636363636363636,0.0206185567010309,0.0,0.3191489361702128,0.0483870967741935,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2292576419213973,9
0.0,0.0060958573030996,0.4326241134751772,0.6986301369863015,0.3333333333333333,0.8522727272727273,0.0,0.0,0.0851063829787234,0.064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9148471615720524,12
0.1428571428571428,0.0141179871322349,0.7304964539007092,0.4520547945205479,0.6344086021505377,0.8863636363636364,0.4020618556701031,0.0,0.0851063829787234,0.0483870967741935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6899563318777292,0
0.2857142857142857,0.2278561785572777,0.2340425531914893,0.6575342465753424,0.1397849462365591,0.5909090909090909,0.3711340206185567,0.0,0.0531914893617021,0.0483870967741935,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8886462882096069,21
0.0,0.2699175437042242,0.226950354609929,0.5616438356164384,0.5053763440860216,0.6136363636363636,0.1237113402061855,0.0,0.1702127659574468,0.0483870967741935,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8646288209606986,15
0.1428571428571428,0.1671181500052208,0.8156028368794327,0.6712328767123288,0.6129032258064517,0.6136363636363636,0.6907216494845361,0.0,0.0638297872340425,0.4193548387096774,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4170305676855895,6
1.0,0.0332406130170449,0.3900709219858156,0.7945205479452055,0.6344086021505377,0.6704545454545454,0.1134020618556701,0.0,0.0851063829787234,0.032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0960698689956331,0
0.1428571428571428,0.051008702220606,0.6028368794326241,0.5205479452054795,0.3763440860215054,0.7272727272727273,0.3814432989690721,0.0,0.0851063829787234,0.0161290322580645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9606986899563318,0
0.0,0.3660895616772996,0.2198581560283687,0.7123287671232876,0.5698924731182796,0.6704545454545454,0.0927835051546391,0.0,0.1063829787234042,0.064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8646288209606986,8
0.0,0.2122575409260441,0.2127659574468084,0.5068493150684932,0.4731182795698924,0.7954545454545454,0.0,0.0,0.0957446808510638,0.032258064516129,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8646288209606986,10
0.0,0.0476662654116602,0.4255319148936169,0.7671232876712328,0.989247311827957,0.8636363636363636,0.2783505154639175,0.0,0.0851063829787234,0.064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2751091703056768,12
0.1428571428571428,0.0957081405556803,0.5602836879432623,0.4520547945205479,0.860215053763441,0.6363636363636364,0.2371134020618556,0.0,0.0744680851063829,0.064516129032258,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3973799126637554,4
0.1428571428571428,0.7581467147147447,0.1773049645390071,0.726027397260274,0.935483870967742,0.4659090909090909,0.5567010309278351,0.0,0.0425531914893617,0.0483870967741935,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7074235807860262,10
0.1428571428571428,0.2995309565036836,0.4468085106382978,0.4520547945205479,0.3655913978494624,1.0,0.0412371134020618,0.0,0.3404255319148936,0.032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0851528384279475,3
0.2857142857142857,0.282702206434991,0.099290780141844,0.4520547945205479,0.5806451612903226,0.5340909090909091,0.3814432989690721,0.0,0.0851063829787234,0.1290322580645161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.925764192139738,0
0.2857142857142857,0.0175905322055162,0.5602836879432623,0.7397260273972603,0.7634408602150539,0.5568181818181818,0.5360824742268041,0.0,0.2127659574468085,0.3709677419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6375545851528384,0
0.0,0.1540304749551261,0.4042553191489362,0.6027397260273972,0.4838709677419355,0.625,0.1030927835051546,0.0,0.0744680851063829,0.0161290322580645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.593886462882096,8
0.0,0.2931193907777954,0.5319148936170213,0.6575342465753424,0.838709677419355,0.8181818181818182,0.1134020618556701,0.0,0.0319148936170212,0.0483870967741935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6615720524017467,0
0.0,0.4449340046039654,0.4893617021276595,0.4931506849315067,0.5053763440860216,0.4886363636363636,0.0927835051546391,0.0,0.1276595744680851,0.0806451612903225,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8886462882096069,21
0.1428571428571428,0.692656998338779,0.8581560283687942,0.6164383561643836,0.4838709677419355,0.5681818181818182,0.1649484536082474,0.0,0.1063829787234042,0.4193548387096774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8886462882096069,5
0.1428571428571428,0.1400533013120712,0.0141843971631205,0.4109589041095891,0.4946236559139785,0.5,0.2371134020618556,0.0,0.4361702127659574,0.0806451612903225,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0480349344978165,21
0.2857142857142857,0.0290913123070301,0.2907801418439716,0.6712328767123288,0.1397849462365591,0.625,0.0721649484536082,0.0,0.0744680851063829,0.0483870967741935,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2620087336244541,16
0.2857142857142857,0.0479867903891694,0.4468085106382978,0.5068493150684932,0.2043010752688172,0.931818181818182,0.0,0.0,0.0957446808510638,0.0161290322580645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1986899563318777,5
0.0,0.0414075885800213,0.2978723404255319,0.9452054794520548,0.5483870967741936,0.6931818181818182,0.1855670103092783,0.0,0.1276595744680851,0.0806451612903225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4170305676855895,1
0.0,0.0156250973637918,0.4609929078014184,0.6027397260273972,0.989247311827957,0.8977272727272727,0.1237113402061855,0.2087912087912088,0.0531914893617021,0.032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.685589519650655,3
0.0,0.4896662082004938,0.4113475177304964,0.3013698630136986,0.0967741935483871,0.5113636363636364,0.7216494845360825,0.0,0.0638297872340425,0.032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8995633187772926,6
0.0,1.0,0.7517730496453899,0.3698630136986301,0.3655913978494624,0.8068181818181819,0.0,0.0,0.0638297872340425,0.0806451612903225,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8886462882096069,14
0.0,0.0692462418977584,0.5106382978723404,0.5616438356164384,0.903225806451613,0.7159090909090909,0.5257731958762887,0.0,0.1489361702127659,0.0483870967741935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.408296943231441,3
0.0,0.3277850687144924,0.4255319148936169,0.8356164383561644,0.870967741935484,0.6704545454545454,0.5979381443298969,0.0,0.2021276595744681,0.032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5502183406113537,3
0.0,0.0043220921807404,0.4468085106382978,0.8630136986301369,0.4086021505376344,0.7159090909090909,0.6082474226804123,0.0,0.0638297872340425,0.2741935483870967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4170305676855895,1
0.0,0.2192333703572319,0.4609929078014184,0.5205479452054795,0.5268817204301076,0.5568181818181818,0.5670103092783505,0.0,0.2553191489361702,0.032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8646288209606986,1
0.1428571428571428,0.0302235844269329,0.4609929078014184,0.8630136986301369,0.5913978494623657,0.9886363636363636,0.5154639175257731,0.0109890109890109,0.0638297872340425,0.0483870967741935,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9890829694323144,0
0.1428571428571428,0.04220853330252,0.4822695035460993,0.6438356164383561,0.881720430107527,0.8181818181818182,0.2577319587628865,0.0,0.2340425531914893,0.0483870967741935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6943231441048034,8
0.2857142857142857,0.1945065939595276,0.2553191489361702,0.8904109589041096,0.7311827956989249,0.5681818181818182,0.6391752577319587,0.0,0.0638297872340425,0.0161290322580645,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1462882096069868,10
0.1428571428571428,0.0966342797927436,0.2127659574468084,0.7397260273972603,0.5268817204301076,0.625,0.7628865979381443,0.0,0.1489361702127659,0.1935483870967742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7292576419213973,12
0.1428571428571428,0.1819896182770013,0.2340425531914893,0.9178082191780824,0.3870967741935484,0.5681818181818182,0.0,0.0,0.0744680851063829,0.4354838709677419,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6703056768558951,21
0.0,0.4738830157975716,0.7659574468085105,0.2739726027397259,0.2580645161290322,0.6477272727272727,0.0,0.0,0.2127659574468085,0.0161290322580645,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1615720524017467,0
0.0,0.1092256577463907,0.1773049645390071,0.5616438356164384,0.064516129032258,0.6022727272727273,0.0721649484536082,0.0,0.4787234042553191,0.0806451612903225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8646288209606986,7
0.0,0.1007581118897281,0.9432624113475178,0.4931506849315067,0.7204301075268819,0.375,0.5670103092783505,0.0,0.0744680851063829,0.0806451612903225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4737991266375546,16
0.0,0.0039897658342071,0.5319148936170213,0.4520547945205479,0.4731182795698924,0.7272727272727273,0.0,0.0,0.3404255319148936,0.032258064516129,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7074235807860262,14
0.0,0.0106848182037534,0.1205673758865247,0.3835616438356163,0.1935483870967742,0.5,0.0103092783505154,0.0,0.1276595744680851,0.0161290322580645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8646288209606986,7
0.1428571428571428,0.0146503557417681,0.4609929078014184,0.7397260273972603,0.860215053763441,0.9090909090909092,0.1752577319587628,0.0,0.425531914893617,0.0483870967741935,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7292576419213973,21
0.0,0.6906175408266028,0.1134751773049644,0.726027397260274,0.5268817204301076,0.5,0.4536082474226804,0.0,0.0638297872340425,0.1129032258064516,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2925764192139737,0
0.0,0.2027952493560509,0.2056737588652482,0.3835616438356163,0.1075268817204301,0.5681818181818182,0.6701030927835051,0.1978021978021978,0.2340425531914893,0.0161290322580645,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3449781659388646,21
0.0,0.6163161697774544,0.4184397163120567,0.5205479452054795,0.3978494623655914,0.8181818181818182,0.0515463917525773,0.0219780219780219,0.0744680851063829,0.0161290322580645,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8777292576419213,17
0.1428571428571428,0.3662531782052523,0.4468085106382978,0.5342465753424657,0.5483870967741936,0.7840909090909091,0.0103092783505154,0.0329670329670329,0.2127659574468085,0.032258064516129,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1026200873362445,10
0.0,0.4300629966587431,0.5177304964539007,0.3561643835616438,0.4086021505376344,0.6022727272727273,0.0927835051546391,0.0,0.0851063829787234,0.0161290322580645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1768558951965065,12
0.0,0.1715517702664785,0.475177304964539,0.4794520547945205,0.2473118279569892,0.4431818181818181,0.5154639175257731,0.0,0.0957446808510638,0.0161290322580645,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9868995633187772,15
0.1428571428571428,0.3322648242263475,0.4680851063829787,0.6575342465753424,0.2150537634408602,0.4318181818181817,0.0103092783505154,0.0,0.2553191489361702,0.1129032258064516,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7751091703056768,10
0.1428571428571428,0.1581289510233471,0.7304964539007092,0.7534246575342465,0.5806451612903226,0.7272727272727273,0.0515463917525773,0.0,0.0744680851063829,0.0806451612903225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.962882096069869,1
0.0,0.0118402105962739,0.2340425531914893,0.6164383561643836,0.3870967741935484,0.7954545454545454,0.3402061855670103,0.0,0.2872340425531915,0.064516129032258,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5524017467248908,14
0.0,0.542427193277427,0.2624113475177304,0.3424657534246575,0.4946236559139785,0.7272727272727273,0.4432989690721649,0.0,0.1276595744680851,0.032258064516129,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9323144104803492,14
0.1428571428571428,0.1622547405206526,0.2553191489361702,0.1506849315068493,0.3010752688172043,0.5454545454545454,0.8041237113402062,0.0,0.1808510638297872,0.0161290322580645,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2510917030567685,17
0.1428571428571428,0.0107201631838371,0.4609929078014184,0.547945205479452,0.3440860215053763,0.284090909090909,0.7835051546391752,0.0,0.3404255319148936,0.1129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5698689956331877,8
0.0,0.0105905257755236,0.5460992907801417,0.3698630136986301,0.1720430107526881,0.625,0.0103092783505154,0.0,0.0957446808510638,0.0161290322580645,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8646288209606986,10
0.1428571428571428,0.7196054678384506,0.7446808510638298,0.4931506849315067,0.4731182795698924,0.7613636363636364,0.0412371134020618,0.0,0.0744680851063829,0.0483870967741935,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3995633187772925,14
0.1428571428571428,0.0603771538593263,0.4184397163120567,0.7534246575342465,0.7096774193548389,0.6704545454545454,0.0309278350515463,0.0109890109890109,0.0851063829787234,0.032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5589519650655022,13
0.0,0.7795148478388052,0.3191489361702128,0.3698630136986301,0.4408602150537634,0.3636363636363636,0.7731958762886598,0.0,0.0851063829787234,0.0161290322580645,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4716157205240174,14
0.1428571428571428,0.3889840564025556,0.1914893617021276,0.9315068493150684,0.4193548387096774,0.7045454545454546,0.0927835051546391,0.0,0.0638297872340425,0.0967741935483871,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1506550218340611,21
0.0,0.0446776949923375,0.3617021276595744,0.8082191780821919,0.3870967741935484,0.6477272727272727,0.4020618556701031,0.5604395604395604,0.2340425531914893,0.0806451612903225,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3515283842794759,10
0.1428571428571428,0.0156732550813966,0.4539007092198581,0.547945205479452,0.860215053763441,0.8295454545454546,0.7216494845360825,0.0879120879120879,0.0638297872340425,0.0806451612903225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0589519650655021,11
0.0,0.0424029898199696,0.2340425531914893,0.6575342465753424,0.6774193548387097,0.5795454545454546,0.1958762886597938,0.0,0.0957446808510638,0.0161290322580645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5152838427947598,7
0.0,0.0256835858029125,0.7588652482269503,0.6986301369863015,0.7741935483870969,0.7613636363636364,0.0618556701030927,0.0,0.0744680851063829,0.1129032258064516,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2139737991266375,21
0.1428571428571428,0.0675782298500043,0.6028368794326241,0.6164383561643836,0.1075268817204301,0.7613636363636364,0.0412371134020618,0.0,0.0744680851063829,0.032258064516129,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0764192139737991,10
0.0,0.1849486198020975,0.5035460992907801,0.5342465753424657,0.1612903225806451,0.5,0.1134020618556701,0.0,0.0319148936170212,0.032258064516129,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8646288209606986,4
0.0,0.0103699542979585,0.1631205673758865,0.4109589041095891,0.3225806451612903,0.4318181818181817,0.0927835051546391,0.0,0.851063829787234,0.032258064516129,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3951965065502183,21
